Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry ,Instrument
543277,Laxmi Organic Industries Limited,LXCHEM,Laxmi Organic Industries Ltd,Active,B,2,INE576O01020,Specialty Chemicals,Equity
543318,Clean Science and Technology Limited,CLEAN,Clean Science and Technology Ltd,Active,B,1,INE227W01023,Specialty Chemicals,Equity
543321,Tatva Chintan Pharma Chem Limited,TATVA,Tatva Chintan Pharma Chem Ltd,Active,B,10,INE0GK401011,Specialty Chemicals,Equity
543332,Meghmani Finechem Limited,MFL,Meghmani Finechem Ltd,Active,B,10,INE071N01016,Specialty Chemicals,Equity
543336,Chemplast Sanmar Limited,CHEMPLASTS,Chemplast Sanmar Ltd,Active,B,5,INE488A01050,Specialty Chemicals,Equity
500251,Trent Ltd [Lakme Ltd],TRENT,TRENT LTD.,Active,A,1,INE849A01020,Specialty Retail,Equity
532689,PVR Ltd.,PVR,PVR LTD.,Active,A,10,INE191H01014,Specialty Retail,Equity
532706,Inox Leisure Limited,INOXLEISUR,INOX LEISURE LTD.,Active,A,10,INE312H01016,Specialty Retail,Equity
540027,PRABHAT TECHNOLOGIES (INDIA) LIMITED,PTIL,Prabhat Technologies (India) Ltd,Active,B,10,INE171P01019,Specialty Retail,Equity
540205,Aditya Vision Limited,AVL,Aditya Vision Ltd,Active,T,10,INE679V01019,Specialty Retail,Equity
540210,The Mandhana Retail Ventures Limited,TMRVL,The Mandhana Retail Ventures Ltd,Active,B,10,INE759V01019,Specialty Retail,Equity
540425,Shankara Building Products Limited,SHANKARA,Shankara Building Products Ltd,Active,A,10,INE274V01019,Specialty Retail,Equity
540615,7NR Retail Limited,7NR,7NR Retail Ltd,Active,B,10,INE413X01019,Specialty Retail,Equity
540901,Praxis Home Retail Limited,PRAXIS,Praxis Home Retail Ltd,Active,B,5,INE546Y01022,Specialty Retail,Equity
540956,Bhatia Communications & Retail (India) Limited,BHATIA,Bhatia Communications & Retail (India) Ltd,Active,T,10,INE341Z01017,Specialty Retail,Equity
541703,Ganesh Films India Limited,GFIL,Ganesh Films India Ltd,Active,M,10,INE00WY01013,Specialty Retail,Equity
542654,V R FILMS & STUDIOS LIMITED,VRFILMS,V R Films & Studios Ltd,Active,M,10,INE06LG01010,Specialty Retail,Equity
542727,City Pulse Multiplex Limited,CPML,City Pulse Multiplex Ltd,Active,MT,10,INE056001014,Specialty Retail,Equity
517356,ACI Infocom Ltd.,ACIIN,ACI INFOCOM LTD.,Active,X,1,INE167B01025,Storage Media & Peripherals,Equity
517494,ACCEL LIMITED,ACCEL,Accel Ltd,Active,X,2,INE258C01038,Storage Media & Peripherals,Equity
532456,Compuage Infocom Ltd,COMPUAGE,COMPUAGE INFOCOM LTD.,Active,B,2,INE070C01037,Storage Media & Peripherals,Equity
532513,TVS Electronics Ltd.,TVSELECT,TVS ELECTRONICS LTD.,Active,B,10,INE236G01019,Storage Media & Peripherals,Equity
500032,Bajaj Hindusthan Sugar Limited,BAJAJHIND,Bajaj Hindusthan Sugar Limited,Active,A,1,INE306A01021,Sugar,Equity
500038,Balrampur Chini Mills Ltd.,BALRAMCHIN*,BALRAMPUR CHINI MILLS LTD.,Active,A,1,INE119A01028,Sugar,Equity
500041,"Bannari Amman Sugars Ltd.,",BANARISUG,BANNARI AMMAN SUGARS LTD.,Active,A,10,INE459A01010,Sugar,Equity
500097,Dalmia Bharat Sugar and Industries Ltd,DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,Active,A,2,INE495A01022,Sugar,Equity
500119,"Dhampur Sugar Mills Ltd.,",DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,Active,A,10,INE041A01016,Sugar,Equity
500125,"E.I.D. Parry (India) Ltd.,",EIDPARRY,E.I.D.-PARRY (INDIA) LTD.,Active,A,1,INE126A01031,Sugar,Equity
500319,Indian Sucrose Ltd.,INDSUCR,INDIAN SUCROSE LTD.,Active,X,10,INE557C01017,Sugar,Equity
500354,"Rajshree Sugars & Chemicals Ltd.,",RAJSREESUG,RAJSHREE SUGARS & CHEMICALS LTD.,Active,B,10,INE562B01019,Sugar,Equity
500780,Zuari Global Limited,ZUARIGLOB,ZUARI GLOBAL LTD.,Active,B,10,INE217A01012,Sugar,Equity
507180,"Kesar Enterprises Ltd.,",KESARENT,KESAR ENTERPRISES LTD.-$,Active,XT,10,INE133B01019,Sugar,Equity
507300,"Ravalgaon Sugar Farm Ltd.,",RAVALSUGAR,RAVALGAON SUGAR FARM LTD.,Active,XT,50,INE615A01017,Sugar,Equity
507315,Sakthi Sugars Ltd.,SAKHTISUG,SAKTHI SUGARS LTD.,Active,B,10,INE623A01011,Sugar,Equity
507442,Dharani Sugars & Chemicals Ltd,DHARSUGAR,DHARANI SUGARS & CHEMICALS LTD.,Active,B,10,INE988C01014,Sugar,Equity
507490,Rana Sugars Ltd.,RANASUG,RANA SUGARS LTD.,Active,B,10,INE625B01014,Sugar,Equity
507498,Piccadily Sugar & Allied Ltd.,PICCASUG,PICCADILY SUGAR & ALLIED INDUSTRIES LTD.,Active,X,10,INE544C01023,Sugar,Equity
507508,Riga Sugar Company Ltd.,RIGASUG,RIGA SUGAR COMPANY LTD.-$,Active,X,10,INE909C01010,Sugar,Equity
523367,DCM Shriram Limited,DCMSHRIRAM,DCM Shriram Limited,Active,A,2,INE499A01024,Sugar,Equity
523369,"DCM Shriram Industries Ltd.,",DCMSRMIND,DCM SHRIRAM INDUSTRIES LTD.-$,Active,X,2,INE843D01027,Sugar,Equity
523371,Mawana Sugars Ltd,MAWANASUG,MAWANA SUGARS LTD.,Active,B,10,INE636A01039,Sugar,Equity
530305,Piccadily Agro Industries ltd.,PICCADIL,PICCADILY AGRO INDUSTRIES LTD.,Active,X,10,INE546C01010,Sugar,Equity
530363,Ugar Sugar Works Ltd.,UGARSUGAR,UGAR SUGAR WORKS LTD.-$,Active,B,1,INE071E01023,Sugar,Equity
531065,Oswal Overseas Ltd,OSWALOR,OSWAL OVERSEAS LTD.,Active,XT,5,INE906K01027,Sugar,Equity
531923,Dhampure Speciality Sugars Ltd.,DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD.,Active,X,10,INE956B01013,Sugar,Equity
532102,SBEC Sugar Ltd.,SBECSUG,SBEC SUGAR LTD.,Active,X,10,INE948G01019,Sugar,Equity
532183,Gayatri Sugars Ltd.,GAYATRI,GAYATRI SUGARS LTD.,Active,XT,10,INE622E01023,Sugar,Equity
532356,Triveni Engineering & Industries Ltd,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.,Active,A,1,INE256C01024,Sugar,Equity
532460,Ponni Sugars (Erode) Ltd.,PONNIERODE,PONNI SUGARS (ERODE) LTD.,Active,B,10,INE838E01017,Sugar,Equity
532610,Dwarikesh Sugar Industries Ltd.,DWARKESH,DWARIKESH SUGAR INDUSTRIES LTD.,Active,A,1,INE366A01041,Sugar,Equity
532670,Shree Renuka Sugars Ltd.,RENUKA,SHREE RENUKA SUGARS LTD.,Active,B,1,INE087H01022,Sugar,Equity
532673,K. M. Sugar Mills Ltd.,KMSUGAR,K.M.SUGAR MILLS LTD.,Active,B,2,INE157H01023,Sugar,Equity
532729,Uttam Sugar Mills Ltd,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,Active,B,10,INE786F01031,Sugar,Equity
532879,Sir Shadi Lal Enterprises Ltd,SSLEL,SIR SHADI LAL ENTERPRISES LTD.,Active,X,10,INE117H01019,Sugar,Equity
533192,K C P SUGAR AND INDUSTRIES CORPORATION LTD.,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,Active,B,1,INE790B01024,Sugar,Equity
539742,Simbhaoli Sugars Ltd,SIMBHALS,Simbhaoli Sugars Ltd,Active,B,10,INE748T01016,Sugar,Equity
540649,AVADH SUGAR & ENERGY LIMITED,AVADHSUGAR,Avadh Sugar & Energy Ltd,Active,B,10,INE349W01017,Sugar,Equity
540650,Magadh Sugar & Energy Limited,MAGADHSUGAR,Magadh Sugar & Energy Ltd,Active,B,10,INE347W01011,Sugar,Equity
541347,Parvati Sweetners and Power Ltd.,PARVATI,Parvati Sweetners and Power Ltd,Active,X,5,INE295Z01015,Sugar,Equity
542852,Vishwaraj Sugar Industries Limited,VISHWARAJ,Vishwaraj Sugar Industries Ltd,Active,B,10,INE430N01014,Sugar,Equity
543267,Davangere Sugar Company Limited,DAVANGERE,Davangere Sugar Company Ltd,Active,XT,10,INE179G01011,Sugar,Equity
520123,ABC India Ltd.,ABCINDQ,ABC INDIA LTD.-$,Active,X,10,INE125D01011,Surface Transportation,Equity
520127,Balurghat Technologies Ltd.,BALTE,BALURGHAT TECHNOLOGIES LTD.,Active,X,10,INE654B01014,Surface Transportation,Equity
520131,Coastal Roadways Ltd.,COARO,COASTAL ROADWAYS LTD.,Active,P,10,INE229E01019,Surface Transportation,Equity
526381,Patel Integrated Logistics Ltd,PATINTLOG,PATEL INTEGRATED LOGISTICS LTD.-$,Active,B,10,INE529D01014,Surface Transportation,Equity
526795,Mahasagar Travels Ltd.,MHSGRMS,MAHASAGAR TRAVELS LTD.,Active,ZP,10,INE007G01014,Surface Transportation,Equity
530259,Inter State Oil Carrier Ltd,INTSTOIL,INTER STATE OIL CARRIER LTD.,Active,X,10,INE003B01014,Surface Transportation,Equity
531977,Chartered Logistics Ltd,CHLOGIST,CHARTERED LOGISTICS LTD.,Active,XT,1,INE558F01026,Surface Transportation,Equity
532042,Frontline Corporation Limited,FRONTCORP,FRONTLINE CORPORATION LTD.,Active,X,10,INE092D01013,Surface Transportation,Equity
532349,Transport Corporation of India Ltd,TCI,TRANSPORT CORPORATION OF INDIA LTD.,Active,A,2,INE688A01022,Surface Transportation,Equity
542753,SEACOAST SHIPPING SERVICES LIMITED,SEACOAST,Seacoast Shipping Services Ltd,Active,X,10,INE277T01016,Surface Transportation,Equity
500166,"Goodricke Group Ltd.,",GOODRICKE,GOODRICKE GROUP LTD.,Active,X,10,INE300A01016,Tea & Coffee,Equity
500800,TATA CONSUMER PRODUCTS LIMITED,TATACONSUM,Tata Consumer Products Ltd,Active,A,1,INE192A01025,Tea & Coffee,Equity
501425,"Bombay Burmah Trading Corpn. Ltd.,",BBTC,BOMBAY BURMAH TRADING CORP.LTD.,Active,A,2,INE050A01025,Tea & Coffee,Equity
508136,B & A Ltd.,BNALTD,B & A LTD.,Active,X,10,INE489D01011,Tea & Coffee,Equity
508306,"Ledo Tea Co. Ltd.,",LEDOTEA,LEDO TEA CO.LTD.,Active,X,10,INE643B01017,Tea & Coffee,Equity
508494,Warren Tea Ltd.,WARRENTEA,WARREN TEA LTD.-$,Active,X,10,INE712A01012,Tea & Coffee,Equity
508670,"Neelamalai Agro Industries Ltd.,",NEAGI,NEELAMALAI AGRO INDUSTRIES LTD.,Active,X,10,INE605D01012,Tea & Coffee,Equity
509715,"Jay Shree Tea & Industries Ltd.,",JAYSHREETEA,JAY SHREE TEA & INDUSTRIES LTD.,Active,B,5,INE364A01020,Tea & Coffee,Equity
519191,Retro Green Revolution Limited,RGRL,Retro Green Revolution Ltd,Active,X,10,INE601N01010,Tea & Coffee,Equity
519353,Bansisons Tea Industries Ltd.,BANSTEA,BANSISONS TEA INDUSTRIES LTD.,Active,ZP,10,INE856E01019,Tea & Coffee,Equity
519600,CCL Products (India) Ltd.,CCL,CCL PRODUCTS (INDIA) LTD.,Active,A,2,INE421D01022,Tea & Coffee,Equity
526173,Andrew Yule & Company Ltd,ANDREWYU,ANDREW YULE & COMPANY LTD.,Active,B,2,INE449C01025,Tea & Coffee,Equity
526568,Longview Tea Company ltd.,LONTE,LONGVIEW TEA COMPANY LTD.,Active,XT,10,INE696E01019,Tea & Coffee,Equity
526945,Tyroon Tea Co. Ltd.,TYROON,TYROON TEA CO.LTD.,Active,X,10,INE945B01016,Tea & Coffee,Equity
530533,Terai Tea Co. Ltd.,TERAI,TERAI TEA CO.LTD.,Active,X,10,INE390D01011,Tea & Coffee,Equity
530959,Diana Tea Co.Ltd.,DIANATEA,DIANA TEA CO.LTD.,Active,X,5,INE012E01035,Tea & Coffee,Equity
532301,Tata Coffee Ltd,TATACOFFEE,TATA COFFEE LTD.,Active,A,1,INE493A01027,Tea & Coffee,Equity
532654,McLeod Russel India Limited,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,B,5,INE942G01012,Tea & Coffee,Equity
533168,Rossell India Limited,ROSSELLIND,ROSSELL INDIA LTD.,Active,B,2,INE847C01020,Tea & Coffee,Equity
538092,Joonktollee Tea & Industries Limited,JOONKTOLL,Joonktollee Tea & Industries Ltd,Active,X,10,INE574G01013,Tea & Coffee,Equity
538564,James Warren Tea Limited,JAMESWARREN,James Warren Tea Ltd,Active,X,10,INE718P01017,Tea & Coffee,Equity
538902,Dhunseri Tea & Industries Ltd,DHUNTEAIND,Dhunseri Tea & Industries Ltd,Active,B,10,INE341R01014,Tea & Coffee,Equity
541005,KANCO TEA & INDUSTRIES LIMITED,KANCOTEA,Kanco Tea & Industries Ltd,Active,X,10,INE398L01017,Tea & Coffee,Equity
542938,Octavius Plantations Limited,OCTAVIUSPL,Octavius Plantations Ltd,Active,X,10,INE117S01016,Tea & Coffee,Equity
500483,Tata Communications Limited,TATACOMM,TATA COMMUNICATIONS LTD.,Active,A,10,INE151A01013,Telecom - Alternate Carriers,Equity
500183,HFCL LIMITED,HFCL,HFCL Ltd,Active,A,1,INE548A01028,Telecom Cables,Equity
517015,"Vindhya Telelinks Ltd.,",VINDHYATEL,VINDHYA TELELINKS LTD.,Active,A,10,INE707A01012,Telecom Cables,Equity
517530,Surana Telecom And Power Limited,SURANAT&P,Surana Telecom And Power Limited,Active,B,1,INE130B01031,Telecom Cables,Equity
523419,"Tamilnadu Telecommunications Ltd.,",TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,Active,T,10,INE141D01018,Telecom Cables,Equity
532351,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B,5,INE523B01011,Telecom Cables,Equity
500346,Punjab Communications Limited,PUNJCOMMU,PUNJAB COMMUNICATIONS LTD.-$,Active,B,10,INE609A01010,Telecom Equipment,Equity
517214,DIGISPICE TECHNOLOGIES LIMITED,DIGISPICE,Digispice Technologies Ltd-$,Active,T,3,INE927C01020,Telecom Equipment,Equity
517411,Shyam Telecom Ltd.,SHYAMTEL,SHYAM TELECOM LTD.,Active,B,10,INE635A01023,Telecom Equipment,Equity
523411,ADC India Communications Limited,ADCINDIA,ADC India Communications Limited-$,Active,X,10,INE833A01016,Telecom Equipment,Equity
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A,10,INE248A01017,Telecom Equipment,Equity
526775,Valiant Communications Ltd.,VALIANT,VALIANT COMMUNICATIONS LTD.-$,Active,XT,10,INE760B01019,Telecom Equipment,Equity
530135,Optiemus Infracom Limited,OPTIEMUS,Optiemus Infracom Ltd,Active,B,10,INE350C01017,Telecom Equipment,Equity
532406,Avantel Limited,AVANTEL,AVANTEL LTD.,Active,X,10,INE005B01019,Telecom Equipment,Equity
532775,GTL Infrastructure Limited,GTLINFRA,GTL INFRASTRUCTURE LTD.,Active,T,10,INE221H01019,Telecom Equipment,Equity
532975,AISHWARYA TECHNOLOGIES AND TELECOM LIMITED,AISHWARYA,Aishwarya Technologies And Telecom Ltd,Active,Z,5,INE778I01024,Telecom Equipment,Equity
590041,KAVERI TELECOM PRODUCTS LTD.,KAVVERITEL,KAVVERI TELECOM PRODUCTS LTD.-$,Active,T,10,INE641C01019,Telecom Equipment,Equity
500108,"Mahanagar Telephone Nigam Ltd.,",MTNL,MAHANAGAR TELEPHONE NIGAM LTD.,Active,B,10,INE153A01019,Telecom Services,Equity
532371,Tata Teleservices (Maharashtra) Ltd.,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,Active,B,10,INE517B01013,Telecom Services,Equity
532454,Bharti Airtel Ltd.,BHARTIARTL,BHARTI AIRTEL LTD.,Active,A,5,INE397D01024,Telecom Services,Equity
532712,Reliance Communications Limited,RCOM,RELIANCE COMMUNICATIONS LTD.,Active,B,5,INE330H01018,Telecom Services,Equity
532822,VODAFONE IDEA LIMITED,IDEA,Vodafone Idea Ltd,Active,A,10,INE669E01016,Telecom Services,Equity
538674,City Online Services Limited,CITYONLINE,City Online Services Ltd,Active,Z,10,INE158C01014,Telecom Services,Equity
543265,RailTel Corporation of India Limited,RAILTEL,RailTel Corporation of India Ltd,Active,B,10,INE0DD101019,Telecom Services,Equity
500020,"Bombay Dyeing & Mfg. Co. Ltd.,",BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,Active,A,2,INE032A01023,Textiles,Equity
500101,"Arvind Ltd.,",ARVIND,ARVIND LTD.,Active,A,10,INE034A01011,Textiles,Equity
500170,GTN Industries Limited,GTNINDS,GTN INDUSTRIES LTD.,Active,X,10,INE537A01013,Textiles,Equity
500192,Prag Bosimi Synthetics Ltd.,PRAGBOS,PRAG BOSIMI SYNTHETICS LTD.,Active,XT,10,INE962B01011,Textiles,Equity
500207,"Indo Rama Synthetics (India) Ltd.,",INDORAMA,INDO RAMA SYNTHETICS (INDIA) LTD.,Active,B,10,INE156A01020,Textiles,Equity
500220,Jasch Industries Ltd.,JASCH,JASCH INDUSTRIES LTD.,Active,X,10,INE711C01010,Textiles,Equity
500223,JCT Ltd,JCTLTD,JCT LTD.,Active,X,2.5,INE945A01026,Textiles,Equity
500239,K.G.Denim Ltd,KGDENIM,KG DENIM LTD.,Active,X,10,INE104A01012,Textiles,Equity
500264,"Mafatlal Industries Ltd.,",MAFATIND,MAFATLAL INDUSTRIES LTD.-$,Active,XT,10,INE270B01027,Textiles,Equity
500277,Mid India Industries Limited,MIDINDIA,MID INDIA INDUSTRIES LTD.,Active,XT,10,INE401C01018,Textiles,Equity
500280,"Century Enka Ltd.,",CENTENKA,CENTURY ENKA LTD.,Active,B,10,INE485A01015,Textiles,Equity
500296,"Nahar Spinning Mills Ltd.,",NAHARSPING,NAHAR SPINNING MILLS LTD.,Active,T,5,INE290A01027,Textiles,Equity
500330,Raymond Limited,RAYMOND,RAYMOND LTD.,Active,A,10,INE301A01014,Textiles,Equity
500350,RSWM Limited,RSWM,RSWM LTD.,Active,B,10,INE611A01016,Textiles,Equity
502742,Sintex Industries Ltd,SINTEX,SINTEX INDUSTRIES LTD.,Active,B,1,INE429C01035,Textiles,Equity
502850,"Gaekwar Mills Ltd.,",ZGAEKWAR,GAEKWAR MILLS LTD.,Active,XT,10,INE837X01027,Textiles,Equity
502873,"H.P. Cotton Textile Mills Ltd.,",HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,Active,X,10,INE950C01014,Textiles,Equity
502901,JAMSHRI REALTY LIMITED,JAMSHRI,Jamshri Realty Ltd-$,Active,XT,1000,INE462D01026,Textiles,Equity
502933,"Katare Spinning Mills Ltd.,",KATRSPG,KATARE SPINNING MILLS LTD.,Active,XT,10,INE498G01015,Textiles,Equity
502958,Lakshmi Mills Company ltd,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,Active,X,100,INE938C01019,Textiles,Equity
502986,Vardhman Textiles Limted,VTL,VARDHMAN TEXTILES LTD.,Active,A,10,INE825A01012,Textiles,Equity
503092,"Pasupati Spg. & Wvg. Mills Ltd.,",PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,Active,XT,10,INE909B01020,Textiles,Equity
503162,"Reliance Chemotex Industries Ltd.,",RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,Active,X,10,INE750D01016,Textiles,Equity
503169,"Ruby Mills Ltd.,",RUBYMILLS,RUBY MILLS LTD.,Active,B,5,INE301D01026,Textiles,Equity
503310,Swan Energy Ltd.,SWANENERGY,SWAN ENERGY LTD.,Active,A,1,INE665A01038,Textiles,Equity
503349,"Victoria Mills Ltd.,",VICTMILL,VICTORIA MILLS LTD.,Active,X,100,INE203D01016,Textiles,Equity
503722,"Banswara Syntex Ltd.,",BANSWRAS,BANSWARA SYNTEX LTD.-$,Active,B,10,INE629D01012,Textiles,Equity
503804,"Shri Dinesh Mills Ltd.,",SHRIDINE,SHRI DINESH MILLS LTD.-$,Active,X,10,INE204C01024,Textiles,Equity
503811,"Siyaram Silk Mills Ltd.,",SIYSIL,SIYARAM SILK MILLS LTD.-$,Active,B,2,INE076B01028,Textiles,Equity
503816,"Swadeshi Polytex Ltd.,",SWADPOL,SWADESHI POLYTEX LTD.,Active,XT,1,INE243N01029,Textiles,Equity
503837,"Shree Rajasthan Syntex Ltd.,",SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD.-$,Active,XT,10,INE796C01011,Textiles,Equity
503863,"Shree Manufacturing Co. Ltd.,",SHRMFGC,SHREE MANUFACTURING CO.LTD.,Active,XT,10,INE632A01012,Textiles,Equity
505590,SVP Global Ventures Limited,SVPGLOB,SVP GLOBAL VENTURES LTD.,Active,B,1,INE308E01029,Textiles,Equity
506146,Visagar Polytex Ltd,VIVIDHA,VISAGAR POLYTEX LTD.,Active,B,1,INE370E01029,Textiles,Equity
506867,"Master Chemicals Ltd.,",MASCH,MASTER CHEMICALS LTD.,Active,XT,10,INE523D01017,Textiles,Equity
506975,"Rajasthan Petro Synthetics Ltd.,",RAJSPTR,RAJASTHAN PETRO SYNTHETICS LTD.,Active,P,10,INE374C01017,Textiles,Equity
506981,"Blue Chip Tex Industries Ltd.,",BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.,Active,X,10,INE472D01017,Textiles,Equity
507808,United Leasing & Industries Ltd,UNTTEMI,UNITED LEASING & INDUSTRIES LTD.,Active,P,10,INE357P01014,Textiles,Equity
507817,"Wires & Fabriks (SA) Ltd.,",WIREFABR,WIRES & FABRIKS (SA) LTD.,Active,X,10,INE469D01013,Textiles,Equity
507872,Ashnoor Textiles Mills Ltd.,ASHNOOR,ASHNOOR TEXTILE MILLS LTD.,Active,XT,10,INE372I01018,Textiles,Equity
508933,AYM Syntex Limited,AYMSYNTEX,AYM Syntex Ltd,Active,B,10,INE193B01039,Textiles,Equity
509557,GARWARE TECHNICAL FIBRES LIMITED,GARFIBRES,Garware Technical Fibres Ltd,Active,A,10,INE276A01018,Textiles,Equity
509563,"Garware Marine Industries Ltd.,",GARWAMAR,GARWARE MARINE INDUSTRIES LTD.,Active,X,10,INE925D01014,Textiles,Equity
509692,Indian Card Clothing Ltd,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,Active,B,10,INE061A01014,Textiles,Equity
509835,"Premier Synthetics Ltd.,",PREMSYN,PREMIER SYNTHETICS LTD.,Active,X,10,INE940N01012,Textiles,Equity
509895,Hindoostan Mills Ltd.,HINDMILL,HINDOOSTAN MILLS LTD.,Active,X,10,INE832D01020,Textiles,Equity
511108,Shiva Texyarn Ltd.,SHIVTEX,SHIVA TEXYARN LTD.,Active,B,10,INE705C01020,Textiles,Equity
512036,"Kapil Cotex Ltd.,",KAPILCO,KAPIL COTEX LTD.,Active,XT,10,INE393H01016,Textiles,Equity
512408,Uniworth Securities Limited,UNIWSEC,UNIWORTH SECURITIES LTD.,Active,XT,10,INE728J01019,Textiles,Equity
512477,"Betex India Ltd.,",BETXIND,BETEX INDIA LTD.,Active,X,10,INE765L01017,Textiles,Equity
512519,Donear Industries Ltd,DONEAR,DONEAR INDUSTRIES LTD.-$,Active,B,2,INE668D01028,Textiles,Equity
512527,Super Sales India Ltd.,SUPER,SUPER SALES INDIA LTD.-$,Active,X,10,INE091C01017,Textiles,Equity
512553,Zenith Exports Ltd.,ZENITHEXPO,ZENITH EXPORTS LTD.,Active,B,10,INE058B01018,Textiles,Equity
512618,RLF Ltd.,RLF,RLF LTD.,Active,XT,10,INE629C01014,Textiles,Equity
512626,Orbit Exports Ltd.,ORBTEXP,ORBIT EXPORTS LTD.,Active,B,10,INE231G01010,Textiles,Equity
513515,S.R.Industries Ltd.,SRIND,S.R.INDUSTRIES LTD.,Active,X,10,INE329C01011,Textiles,Equity
514010,"Himachal Fibres Ltd.,",HIMFIBP,HIMACHAL FIBRES LTD.,Active,X,1,INE723D01021,Textiles,Equity
514028,Rajkamal Synthetics Ltd.,RAJKSYN,RAJKAMAL SYNTHETICS LTD.,Active,XT,10,INE376L01013,Textiles,Equity
514030,"Deepak Spinners Ltd.,",DEEPAKSP,DEEPAK SPINNERS LTD.-$,Active,X,10,INE272C01013,Textiles,Equity
514036,Loyal Textiles Mills Ltd,LOYALTEX,LOYAL TEXTILE MILLS LTD.-$,Active,X,10,INE970D01010,Textiles,Equity
514043,"Himatsingka Seide Ltd.,",HIMATSEIDE,HIMATSINGKA SEIDE LTD.,Active,T,5,INE049A01027,Textiles,Equity
514045,"BSL Ltd.,",BSL,BSL LTD.,Active,B,10,INE594B01012,Textiles,Equity
514060,Evergreen Textiles Limited,EVERTEX,Evergreen Textiles Limited,Active,ZP,10,INE229N01010,Textiles,Equity
514087,"P.B.M. Polytex Ltd.,",PBMPOLY,PBM POLYTEX LTD.-$,Active,X,10,INE501F01018,Textiles,Equity
514113,"Adinath Textiles Ltd.,",ADINATH,ADINATH TEXTILES LTD.,Active,XT,10,INE207C01019,Textiles,Equity
514128,Konark Synthetics Ltd,KONARKSY,KONARK SYNTHETIC LTD.,Active,XT,10,INE517D01019,Textiles,Equity
514138,"Suryalata Spinning Mills Ltd.,",SURYALA,SURYALATA SPINNING MILLS LTD.-$,Active,X,10,INE132C01027,Textiles,Equity
514140,"Suryavanshi Spinning Mills Ltd.,",SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$,Active,XT,10,INE431C01023,Textiles,Equity
514142,T T Ltd,TTL,T T LTD.-$,Active,B,10,INE592B01016,Textiles,Equity
514144,"Uniworth Ltd.,",UNIWORTH,UNIWORTH LTD.,Active,XT,10,INE207A01013,Textiles,Equity
514162,Welspun India Ltd,WELSPUNIND,WELSPUN INDIA LTD.,Active,A,1,INE192B01031,Textiles,Equity
514167,Ganesha Ecosphere Limited,GANECOS,GANESHA ECOSPHERE LTD.,Active,B,10,INE845D01014,Textiles,Equity
514175,"Vardhman Polytex Ltd.,",VARDMNPOLY,VARDHMAN POLYTEX LTD.,Active,B,10,INE835A01011,Textiles,Equity
514197,S & T Corporation Limited,STCORP,S&T CORPORATION LTD.,Active,XT,10,INE110Q01015,Textiles,Equity
514211,Sumeet Industries Ltd,SUMEETINDS,SUMEET INDUSTRIES LTD.-$,Active,B,10,INE235C01010,Textiles,Equity
514215,"Binny Ltd.,",BINNY,BINNY LTD.,Active,X,5,INE118K01011,Textiles,Equity
514234,Sangam (India) Ltd,SANGAMIND,SANGAM (INDIA) LTD.,Active,B,10,INE495C01010,Textiles,Equity
514240,Kush Industries Limited,KUSHIND,Kush Industries Ltd,Active,XT,10,INE979D01011,Textiles,Equity
514260,Surbhi Industries Limited,SURBHIN,SURBHI INDUSTRIES LTD.,Active,XT,10,INE899E01019,Textiles,Equity
514264,Seasons Textiles Ltd,SEASONST,SEASONS TEXTILES LTD.-$,Active,X,10,INE707B01010,Textiles,Equity
514266,Zenith Fibres Limited,ZENIFIB,ZENITH FIBRES LTD.-$,Active,X,10,INE106C01013,Textiles,Equity
514272,Bhilwara Spinners Ltd,BHILSPIN,BHILWARA SPINNERS LTD.,Active,X,10,INE436C01014,Textiles,Equity
514274,"Aarvee Denims & Exports Ltd.,",AARVEEDEN,AARVEE DENIMS & EXPORTS LTD.,Active,B,10,INE273D01019,Textiles,Equity
514280,Sanrhea Technical Textiles Ltd.,SANTETX,SANRHEA TECHNICAL TEXTILES LTD.,Active,XT,10,INE589J01015,Textiles,Equity
514286,Ashima Ltd,ASHIMASYN,ASHIMA LTD.,Active,B,10,INE440A01010,Textiles,Equity
